timestamp,machine_id,event_type,platform_id,cpu_capacity,memory_capacity
0,pm_0465,0,HP_ProLiant_G5,1.0,1.0
0,pm_0466,0,HP_ProLiant_G5,1.0,1.0
0,pm_0467,0,HP_ProLiant_G5,1.0,1.0
0,pm_0468,0,HP_ProLiant_G5,1.0,1.0
0,pm_0469,0,HP_ProLiant_G5,1.0,1.0
0,pm_0470,0,HP_ProLiant_G5,1.0,1.0
0,pm_0471,0,HP_ProLiant_G5,1.0,1.0
0,pm_0472,0,HP_ProLiant_G5,1.0,1.0
0,pm_0473,0,HP_ProLiant_G5,1.0,1.0
0,pm_0474,0,HP_ProLiant_G5,1.0,1.0
0,pm_0475,0,HP_ProLiant_G5,1.0,1.0
0,pm_0476,0,HP_ProLiant_G5,1.0,1.0
0,pm_0477,0,HP_ProLiant_G5,1.0,1.0
0,pm_0478,0,HP_ProLiant_G5,1.0,1.0
0,pm_0479,0,HP_ProLiant_G5,1.0,1.0
0,pm_0480,0,HP_ProLiant_G5,1.0,1.0
0,pm_0481,0,HP_ProLiant_G5,1.0,1.0
0,pm_0482,0,HP_ProLiant_G5,1.0,1.0
0,pm_0483,0,HP_ProLiant_G5,1.0,1.0
0,pm_0484,0,HP_ProLiant_G5,1.0,1.0
0,pm_0485,0,HP_ProLiant_G5,1.0,1.0
0,pm_0486,0,HP_ProLiant_G5,1.0,1.0
0,pm_0487,0,HP_ProLiant_G5,1.0,1.0
0,pm_0488,0,HP_ProLiant_G5,1.0,1.0
0,pm_0489,0,HP_ProLiant_G5,1.0,1.0
0,pm_0490,0,HP_ProLiant_G5,1.0,1.0
0,pm_0491,0,HP_ProLiant_G5,1.0,1.0
0,pm_0492,0,HP_ProLiant_G5,1.0,1.0
0,pm_0493,0,HP_ProLiant_G5,1.0,1.0
0,pm_0494,0,HP_ProLiant_G5,1.0,1.0
0,pm_0495,0,HP_ProLiant_G5,1.0,1.0
0,pm_0496,0,HP_ProLiant_G5,1.0,1.0
0,pm_0497,0,HP_ProLiant_G5,1.0,1.0
0,pm_0498,0,HP_ProLiant_G5,1.0,1.0
0,pm_0499,0,HP_ProLiant_G5,1.0,1.0
0,pm_0500,0,HP_ProLiant_G5,1.0,1.0
0,pm_0501,0,HP_ProLiant_G5,1.0,1.0
0,pm_0502,0,HP_ProLiant_G5,1.0,1.0
0,pm_0503,0,HP_ProLiant_G5,1.0,1.0
0,pm_0504,0,HP_ProLiant_G5,1.0,1.0
0,pm_0505,0,HP_ProLiant_G5,1.0,1.0
0,pm_0506,0,HP_ProLiant_G5,1.0,1.0
0,pm_0507,0,HP_ProLiant_G5,1.0,1.0
0,pm_0508,0,HP_ProLiant_G5,1.0,1.0
0,pm_0509,0,HP_ProLiant_G5,1.0,1.0
0,pm_0510,0,HP_ProLiant_G5,1.0,1.0
0,pm_0511,0,HP_ProLiant_G5,1.0,1.0
0,pm_0512,0,HP_ProLiant_G5,1.0,1.0
0,pm_0513,0,HP_ProLiant_G5,1.0,1.0
0,pm_0514,0,HP_ProLiant_G5,1.0,1.0
0,pm_0515,0,HP_ProLiant_G5,1.0,1.0
0,pm_0516,0,HP_ProLiant_G5,1.0,1.0
0,pm_0517,0,HP_ProLiant_G5,1.0,1.0
0,pm_0518,0,HP_ProLiant_G5,1.0,1.0
0,pm_0519,0,HP_ProLiant_G5,1.0,1.0
0,pm_0520,0,HP_ProLiant_G5,1.0,1.0
0,pm_0521,0,HP_ProLiant_G5,1.0,1.0
0,pm_0522,0,HP_ProLiant_G5,1.0,1.0
0,pm_0523,0,HP_ProLiant_G5,1.0,1.0
0,pm_0524,0,HP_ProLiant_G5,1.0,1.0
0,pm_0525,0,HP_ProLiant_G5,1.0,1.0
0,pm_0526,0,HP_ProLiant_G5,1.0,1.0
0,pm_0527,0,HP_ProLiant_G5,1.0,1.0
0,pm_0528,0,HP_ProLiant_G5,1.0,1.0
0,pm_0529,0,HP_ProLiant_G5,1.0,1.0
0,pm_0530,0,HP_ProLiant_G5,1.0,1.0
0,pm_0531,0,HP_ProLiant_G5,1.0,1.0
0,pm_0532,0,HP_ProLiant_G5,1.0,1.0
0,pm_0533,0,HP_ProLiant_G5,1.0,1.0
0,pm_0534,0,HP_ProLiant_G5,1.0,1.0
0,pm_0535,0,HP_ProLiant_G5,1.0,1.0
0,pm_0536,0,HP_ProLiant_G5,1.0,1.0
0,pm_0537,0,HP_ProLiant_G5,1.0,1.0
0,pm_0538,0,HP_ProLiant_G5,1.0,1.0
0,pm_0539,0,HP_ProLiant_G5,1.0,1.0
0,pm_0540,0,HP_ProLiant_G5,1.0,1.0
0,pm_0541,0,HP_ProLiant_G5,1.0,1.0
0,pm_0542,0,HP_ProLiant_G5,1.0,1.0
0,pm_0543,0,HP_ProLiant_G5,1.0,1.0
0,pm_0544,0,HP_ProLiant_G5,1.0,1.0
0,pm_0545,0,HP_ProLiant_G5,1.0,1.0
0,pm_0546,0,HP_ProLiant_G5,1.0,1.0
0,pm_0547,0,HP_ProLiant_G5,1.0,1.0
0,pm_0548,0,HP_ProLiant_G5,1.0,1.0
0,pm_0549,0,HP_ProLiant_G5,1.0,1.0
0,pm_0550,0,HP_ProLiant_G5,1.0,1.0
0,pm_0551,0,HP_ProLiant_G5,1.0,1.0
0,pm_0552,0,HP_ProLiant_G5,1.0,1.0
0,pm_0553,0,HP_ProLiant_G5,1.0,1.0
0,pm_0554,0,HP_ProLiant_G5,1.0,1.0
0,pm_0555,0,HP_ProLiant_G5,1.0,1.0
0,pm_0556,0,HP_ProLiant_G5,1.0,1.0
0,pm_0557,0,HP_ProLiant_G5,1.0,1.0
0,pm_0558,0,HP_ProLiant_G5,1.0,1.0
0,pm_0559,0,HP_ProLiant_G5,1.0,1.0
0,pm_0560,0,HP_ProLiant_G5,1.0,1.0
0,pm_0561,0,HP_ProLiant_G5,1.0,1.0
0,pm_0562,0,HP_ProLiant_G5,1.0,1.0
0,pm_0563,0,HP_ProLiant_G5,1.0,1.0
0,pm_0564,0,HP_ProLiant_G5,1.0,1.0
0,pm_0565,0,HP_ProLiant_G5,1.0,1.0
0,pm_0566,0,HP_ProLiant_G5,1.0,1.0
0,pm_0567,0,HP_ProLiant_G5,1.0,1.0
0,pm_0568,0,HP_ProLiant_G5,1.0,1.0
0,pm_0569,0,HP_ProLiant_G5,1.0,1.0
0,pm_0570,0,HP_ProLiant_G5,1.0,1.0
0,pm_0571,0,HP_ProLiant_G5,1.0,1.0
0,pm_0572,0,HP_ProLiant_G5,1.0,1.0
0,pm_0573,0,HP_ProLiant_G5,1.0,1.0
0,pm_0574,0,HP_ProLiant_G5,1.0,1.0
0,pm_0575,0,HP_ProLiant_G5,1.0,1.0
0,pm_0576,0,HP_ProLiant_G5,1.0,1.0
0,pm_0577,0,HP_ProLiant_G5,1.0,1.0
0,pm_0578,0,HP_ProLiant_G5,1.0,1.0
0,pm_0579,0,HP_ProLiant_G5,1.0,1.0
0,pm_0580,0,HP_ProLiant_G5,1.0,1.0
0,pm_0581,0,HP_ProLiant_G5,1.0,1.0
0,pm_0582,0,HP_ProLiant_G5,1.0,1.0
0,pm_0583,0,HP_ProLiant_G5,1.0,1.0
0,pm_0584,0,HP_ProLiant_G5,1.0,1.0
0,pm_0585,0,HP_ProLiant_G5,1.0,1.0
0,pm_0586,0,HP_ProLiant_G5,1.0,1.0
0,pm_0587,0,HP_ProLiant_G5,1.0,1.0
0,pm_0588,0,HP_ProLiant_G5,1.0,1.0
0,pm_0589,0,HP_ProLiant_G5,1.0,1.0
0,pm_0590,0,HP_ProLiant_G5,1.0,1.0
0,pm_0591,0,HP_ProLiant_G5,1.0,1.0
0,pm_0592,0,HP_ProLiant_G5,1.0,1.0
0,pm_0593,0,HP_ProLiant_G5,1.0,1.0
0,pm_0594,0,HP_ProLiant_G5,1.0,1.0
0,pm_0595,0,HP_ProLiant_G5,1.0,1.0
0,pm_0596,0,HP_ProLiant_G5,1.0,1.0
0,pm_0597,0,HP_ProLiant_G5,1.0,1.0
0,pm_0598,0,HP_ProLiant_G5,1.0,1.0
0,pm_0599,0,HP_ProLiant_G5,1.0,1.0
0,pm_0600,0,HP_ProLiant_G5,1.0,1.0
0,pm_0601,0,HP_ProLiant_G5,1.0,1.0
0,pm_0602,0,HP_ProLiant_G5,1.0,1.0
0,pm_0603,0,HP_ProLiant_G5,1.0,1.0
0,pm_0604,0,HP_ProLiant_G5,1.0,1.0
0,pm_0605,0,HP_ProLiant_G5,1.0,1.0
0,pm_0606,0,HP_ProLiant_G5,1.0,1.0
0,pm_0607,0,HP_ProLiant_G5,1.0,1.0
0,pm_0608,0,HP_ProLiant_G5,1.0,1.0
0,pm_0609,0,HP_ProLiant_G5,1.0,1.0
0,pm_0610,0,HP_ProLiant_G5,1.0,1.0
0,pm_0611,0,HP_ProLiant_G5,1.0,1.0
0,pm_0612,0,HP_ProLiant_G5,1.0,1.0
0,pm_0613,0,HP_ProLiant_G5,1.0,1.0
0,pm_0614,0,HP_ProLiant_G5,1.0,1.0
0,pm_0615,0,HP_ProLiant_G5,1.0,1.0
0,pm_0616,0,HP_ProLiant_G5,1.0,1.0
0,pm_0617,0,HP_ProLiant_G5,1.0,1.0
0,pm_0618,0,HP_ProLiant_G5,1.0,1.0
0,pm_0619,0,HP_ProLiant_G5,1.0,1.0
0,pm_0620,0,HP_ProLiant_G5,1.0,1.0
0,pm_0621,0,HP_ProLiant_G5,1.0,1.0
0,pm_0622,0,HP_ProLiant_G5,1.0,1.0
0,pm_0623,0,HP_ProLiant_G5,1.0,1.0
0,pm_0624,0,HP_ProLiant_G5,1.0,1.0
0,pm_0625,0,HP_ProLiant_G5,1.0,1.0
0,pm_0626,0,HP_ProLiant_G5,1.0,1.0
0,pm_0627,0,HP_ProLiant_G5,1.0,1.0
0,pm_0628,0,HP_ProLiant_G5,1.0,1.0
0,pm_0629,0,HP_ProLiant_G5,1.0,1.0
0,pm_0630,0,HP_ProLiant_G5,1.0,1.0
0,pm_0631,0,HP_ProLiant_G5,1.0,1.0
0,pm_0632,0,HP_ProLiant_G5,1.0,1.0
0,pm_0633,0,HP_ProLiant_G5,1.0,1.0
0,pm_0634,0,HP_ProLiant_G5,1.0,1.0
0,pm_0635,0,HP_ProLiant_G5,1.0,1.0
0,pm_0636,0,HP_ProLiant_G5,1.0,1.0
0,pm_0637,0,HP_ProLiant_G5,1.0,1.0
0,pm_0638,0,HP_ProLiant_G5,1.0,1.0
0,pm_0639,0,HP_ProLiant_G5,1.0,1.0
0,pm_0640,0,HP_ProLiant_G5,1.0,1.0
0,pm_0641,0,HP_ProLiant_G5,1.0,1.0
0,pm_0642,0,HP_ProLiant_G5,1.0,1.0
0,pm_0643,0,HP_ProLiant_G5,1.0,1.0
0,pm_0644,0,HP_ProLiant_G5,1.0,1.0
0,pm_0645,0,HP_ProLiant_G5,1.0,1.0
0,pm_0646,0,HP_ProLiant_G5,1.0,1.0
0,pm_0647,0,HP_ProLiant_G5,1.0,1.0
0,pm_0648,0,HP_ProLiant_G5,1.0,1.0
0,pm_0649,0,HP_ProLiant_G5,1.0,1.0
0,pm_0650,0,HP_ProLiant_G5,1.0,1.0
0,pm_0651,0,HP_ProLiant_G5,1.0,1.0
0,pm_0652,0,HP_ProLiant_G5,1.0,1.0
0,pm_0653,0,HP_ProLiant_G5,1.0,1.0
0,pm_0654,0,HP_ProLiant_G5,1.0,1.0
0,pm_0655,0,HP_ProLiant_G5,1.0,1.0
0,pm_0656,0,HP_ProLiant_G5,1.0,1.0
0,pm_0657,0,HP_ProLiant_G5,1.0,1.0
0,pm_0658,0,HP_ProLiant_G5,1.0,1.0
0,pm_0659,0,HP_ProLiant_G5,1.0,1.0
0,pm_0660,0,HP_ProLiant_G5,1.0,1.0
0,pm_0661,0,HP_ProLiant_G5,1.0,1.0
0,pm_0662,0,HP_ProLiant_G5,1.0,1.0
0,pm_0663,0,HP_ProLiant_G5,1.0,1.0
0,pm_0664,0,HP_ProLiant_G5,1.0,1.0
0,pm_0665,0,HP_ProLiant_G5,1.0,1.0
0,pm_0666,0,HP_ProLiant_G5,1.0,1.0
0,pm_0667,0,HP_ProLiant_G5,1.0,1.0
0,pm_0668,0,HP_ProLiant_G5,1.0,1.0
0,pm_0669,0,HP_ProLiant_G5,1.0,1.0
0,pm_0670,0,HP_ProLiant_G5,1.0,1.0
0,pm_0671,0,HP_ProLiant_G5,1.0,1.0
0,pm_0672,0,HP_ProLiant_G5,1.0,1.0
0,pm_0673,0,HP_ProLiant_G5,1.0,1.0
0,pm_0674,0,HP_ProLiant_G5,1.0,1.0
0,pm_0675,0,HP_ProLiant_G5,1.0,1.0
0,pm_0676,0,HP_ProLiant_G5,1.0,1.0
0,pm_0677,0,HP_ProLiant_G5,1.0,1.0
0,pm_0678,0,HP_ProLiant_G5,1.0,1.0
0,pm_0679,0,HP_ProLiant_G5,1.0,1.0
0,pm_0680,0,HP_ProLiant_G5,1.0,1.0
0,pm_0681,0,HP_ProLiant_G5,1.0,1.0
0,pm_0682,0,HP_ProLiant_G5,1.0,1.0
0,pm_0683,0,HP_ProLiant_G5,1.0,1.0
0,pm_0684,0,HP_ProLiant_G5,1.0,1.0
0,pm_0685,0,HP_ProLiant_G5,1.0,1.0
0,pm_0686,0,HP_ProLiant_G5,1.0,1.0
0,pm_0687,0,HP_ProLiant_G5,1.0,1.0
0,pm_0688,0,HP_ProLiant_G5,1.0,1.0
0,pm_0689,0,HP_ProLiant_G5,1.0,1.0
0,pm_0690,0,HP_ProLiant_G5,1.0,1.0
0,pm_0691,0,HP_ProLiant_G5,1.0,1.0
0,pm_0692,0,HP_ProLiant_G5,1.0,1.0
0,pm_0693,0,HP_ProLiant_G5,1.0,1.0
0,pm_0694,0,HP_ProLiant_G5,1.0,1.0
0,pm_0695,0,HP_ProLiant_G5,1.0,1.0
0,pm_0696,0,HP_ProLiant_G5,1.0,1.0
0,pm_0697,0,HP_ProLiant_G5,1.0,1.0
0,pm_0698,0,HP_ProLiant_G5,1.0,1.0
0,pm_0699,0,HP_ProLiant_G5,1.0,1.0
0,pm_0700,0,HP_ProLiant_G5,1.0,1.0
0,pm_0701,0,HP_ProLiant_G5,1.0,1.0
0,pm_0702,0,HP_ProLiant_G5,1.0,1.0
0,pm_0703,0,HP_ProLiant_G5,1.0,1.0
0,pm_0704,0,HP_ProLiant_G5,1.0,1.0
0,pm_0705,0,HP_ProLiant_G5,1.0,1.0
0,pm_0706,0,HP_ProLiant_G5,1.0,1.0
0,pm_0707,0,HP_ProLiant_G5,1.0,1.0
0,pm_0708,0,HP_ProLiant_G5,1.0,1.0
0,pm_0709,0,HP_ProLiant_G5,1.0,1.0
0,pm_0710,0,HP_ProLiant_G5,1.0,1.0
0,pm_0711,0,HP_ProLiant_G5,1.0,1.0
0,pm_0712,0,HP_ProLiant_G5,1.0,1.0
0,pm_0713,0,HP_ProLiant_G5,1.0,1.0
0,pm_0714,0,HP_ProLiant_G5,1.0,1.0
0,pm_0715,0,HP_ProLiant_G5,1.0,1.0
0,pm_0716,0,HP_ProLiant_G5,1.0,1.0
0,pm_0717,0,HP_ProLiant_G5,1.0,1.0
0,pm_0718,0,HP_ProLiant_G5,1.0,1.0
0,pm_0719,0,HP_ProLiant_G5,1.0,1.0
0,pm_0720,0,HP_ProLiant_G5,1.0,1.0
0,pm_0721,0,HP_ProLiant_G5,1.0,1.0
0,pm_0722,0,HP_ProLiant_G5,1.0,1.0
0,pm_0723,0,HP_ProLiant_G5,1.0,1.0
0,pm_0724,0,HP_ProLiant_G5,1.0,1.0
0,pm_0725,0,HP_ProLiant_G5,1.0,1.0
0,pm_0726,0,HP_ProLiant_G5,1.0,1.0
0,pm_0727,0,HP_ProLiant_G5,1.0,1.0
0,pm_0728,0,HP_ProLiant_G5,1.0,1.0
0,pm_0729,0,HP_ProLiant_G5,1.0,1.0
0,pm_0730,0,HP_ProLiant_G5,1.0,1.0
0,pm_0731,0,HP_ProLiant_G5,1.0,1.0
0,pm_0732,0,HP_ProLiant_G5,1.0,1.0
0,pm_0733,0,HP_ProLiant_G5,1.0,1.0
0,pm_0734,0,HP_ProLiant_G5,1.0,1.0
0,pm_0735,0,HP_ProLiant_G5,1.0,1.0
0,pm_0736,0,HP_ProLiant_G5,1.0,1.0
0,pm_0737,0,HP_ProLiant_G5,1.0,1.0
0,pm_0738,0,HP_ProLiant_G5,1.0,1.0
0,pm_0739,0,HP_ProLiant_G5,1.0,1.0
0,pm_0740,0,HP_ProLiant_G5,1.0,1.0
0,pm_0741,0,HP_ProLiant_G5,1.0,1.0
0,pm_0742,0,HP_ProLiant_G5,1.0,1.0
0,pm_0743,0,HP_ProLiant_G5,1.0,1.0
0,pm_0744,0,HP_ProLiant_G5,1.0,1.0
0,pm_0745,0,HP_ProLiant_G5,1.0,1.0
0,pm_0746,0,HP_ProLiant_G5,1.0,1.0
0,pm_0747,0,HP_ProLiant_G5,1.0,1.0
0,pm_0748,0,HP_ProLiant_G5,1.0,1.0
0,pm_0749,0,HP_ProLiant_G5,1.0,1.0
0,pm_0750,0,HP_ProLiant_G5,1.0,1.0
0,pm_0751,0,HP_ProLiant_G5,1.0,1.0
0,pm_0752,0,HP_ProLiant_G5,1.0,1.0
0,pm_0753,0,HP_ProLiant_G5,1.0,1.0
0,pm_0754,0,HP_ProLiant_G5,1.0,1.0
0,pm_0755,0,HP_ProLiant_G5,1.0,1.0
0,pm_0756,0,HP_ProLiant_G5,1.0,1.0
0,pm_0757,0,HP_ProLiant_G5,1.0,1.0
0,pm_0758,0,HP_ProLiant_G5,1.0,1.0
0,pm_0759,0,HP_ProLiant_G5,1.0,1.0
0,pm_0760,0,HP_ProLiant_G5,1.0,1.0
0,pm_0761,0,HP_ProLiant_G5,1.0,1.0
0,pm_0762,0,HP_ProLiant_G5,1.0,1.0
0,pm_0763,0,HP_ProLiant_G5,1.0,1.0
0,pm_0764,0,HP_ProLiant_G5,1.0,1.0
0,pm_0765,0,HP_ProLiant_G5,1.0,1.0
0,pm_0766,0,HP_ProLiant_G5,1.0,1.0
0,pm_0767,0,HP_ProLiant_G5,1.0,1.0
0,pm_0768,0,HP_ProLiant_G5,1.0,1.0
0,pm_0769,0,HP_ProLiant_G5,1.0,1.0
0,pm_0770,0,HP_ProLiant_G5,1.0,1.0
0,pm_0771,0,HP_ProLiant_G5,1.0,1.0
0,pm_0772,0,HP_ProLiant_G5,1.0,1.0
0,pm_0773,0,HP_ProLiant_G5,1.0,1.0
0,pm_0774,0,HP_ProLiant_G5,1.0,1.0
0,pm_0775,0,HP_ProLiant_G5,1.0,1.0
0,pm_0776,0,HP_ProLiant_G5,1.0,1.0
0,pm_0777,0,HP_ProLiant_G5,1.0,1.0
0,pm_0778,0,HP_ProLiant_G5,1.0,1.0
0,pm_0779,0,HP_ProLiant_G5,1.0,1.0
0,pm_0780,0,HP_ProLiant_G5,1.0,1.0
0,pm_0781,0,HP_ProLiant_G5,1.0,1.0
0,pm_0782,0,HP_ProLiant_G5,1.0,1.0
0,pm_0783,0,HP_ProLiant_G5,1.0,1.0
0,pm_0784,0,HP_ProLiant_G5,1.0,1.0
0,pm_0785,0,HP_ProLiant_G5,1.0,1.0
0,pm_0786,0,HP_ProLiant_G5,1.0,1.0
0,pm_0787,0,HP_ProLiant_G5,1.0,1.0
0,pm_0788,0,HP_ProLiant_G5,1.0,1.0
0,pm_0789,0,HP_ProLiant_G5,1.0,1.0
0,pm_0790,0,HP_ProLiant_G5,1.0,1.0
0,pm_0791,0,HP_ProLiant_G5,1.0,1.0
0,pm_0792,0,HP_ProLiant_G5,1.0,1.0
0,pm_0793,0,HP_ProLiant_G5,1.0,1.0
0,pm_0794,0,HP_ProLiant_G5,1.0,1.0
0,pm_0795,0,HP_ProLiant_G5,1.0,1.0
0,pm_0796,0,HP_ProLiant_G5,1.0,1.0
0,pm_0797,0,HP_ProLiant_G5,1.0,1.0
0,pm_0798,0,HP_ProLiant_G5,1.0,1.0
